Tarnobrzeg,podkarpackie,50.58372,21.7116381
Brzeg,opolskie,50.8588648,17.4641245
Wejherowo,pomorskie,54.6060682,18.2317928
Jelenia Góra,dolnośląskie,50.8501049,15.6537492
Jasło,podkarpackie,49.7469627,21.493576
Ostróda,warmińsko-mazurskie,53.7028051,19.9628638
Szczecinek,zachodniopomorskie,53.702342,16.7071342
Ostrów Wielkopolski,wielkopolskie,51.6471863,17.8037607
Łowicz,łódzkie,52.1012259,19.9474624
Żywiec,śląskie,49.7064961,19.219149
Kętrzyn,warmińsko-mazurskie,54.0823924,21.3651544
Żory,śląskie,50.0388902,18.6806123
Jarosław,podkarpackie,50.0399765,22.6573724
Pruszków,mazowieckie,52.1720306,20.8011414
Wadowice,małopolskie,49.8839552,19.4997268
Braniewo,warmińsko-mazurskie,54.3791637,19.822163
Kwidzyn,pomorskie,53.7204652,18.9374641
Wieluń,łódzkie,51.2255503,18.5777274
Zgierz,łódzkie,51.8555209,19.3906349
Zgorzelec,dolnośląskie,51.1515632,15.0145202
Oleśnica,dolnośląskie,51.2102428,17.382947
Lubin,dolnośląskie,51.3996783,16.1993379
Jastrzębie-Zdrój,śląskie,49.9604484,18.5998807
Będzin,śląskie,50.3359753,19.117423
Kiermusy,podlaskie,53.2111921,22.7107998
Kurowo,podlaskie,53.1148507,22.7965135
Radule,podlaskie,53.1257351,22.8131697
Kleszcze,podlaskie,53.2158304,22.5540951
Babino,podlaskie,53.1522346,22.9295088
Pułtusk,mazowieckie,52.7026094,21.0964145
Łupianka Stara,podlaskie,53.025927,22.880408
Łapy,podlaskie,53.0091882,22.8890617
Złotoria,podlaskie,53.1944222,22.9256937
Siemień Nadrzeczny,podlaskie,53.1461822,22.1375546
Niewodowo,podlaskie,53.1366527,22.1783042
Brzeziny,podlaskie,53.2153907,22.5020621
Strękowa Góra,podlaskie,53.213882,22.4987613
Tykocin,podlaskie,53.208895,22.7757039
Włochówka,podlaskie,53.1445136,22.3295571
Jadwisin,mazowieckie,52.47515,21.0626255
Czarnowo,mazowieckie,52.4739239,20.7754508
Wieliszew,mazowieckie,52.4700243,20.9823633
Komornica,mazowieckie,52.4886271,20.9248678
Bełchatów,łódzkie,51.3546773,19.3768572
Łęczyca,dolnośląskie,51.5238718,16.5747049
Łęczyca,łódzkie,52.0545062,19.1982888
Łęczna,lubelskie,51.3025706,22.8948393
Ełk,warmińsko-mazurskie,53.8239583,22.3619158
Sokółka,podlaskie,53.4069064,23.5040307
Mielec,podkarpackie,50.2802473,21.4631342
Radomsko,łódzkie,51.071061,19.4498463
Gorlice,małopolskie,49.6663323,21.1634842
Wieliczka,małopolskie,49.9877641,20.0520475
Otwock,mazowieckie,52.1161661,21.2934547
Bytów,pomorskie,54.1799692,17.4925215
Giżycko,warmińsko-mazurskie,54.0361353,21.7661325
Sochaczew,mazowieckie,52.2367218,20.2571236
Iława,warmińsko-mazurskie,53.5961088,19.5761025
Lębork,pomorskie,54.5326494,17.7444747
Świecie,kujawsko-pomorskie,53.4034438,18.4253163
Bolesławiec,dolnośląskie,51.2621691,15.5550197
Bartoszyce,warmińsko-mazurskie,54.2557997,20.8068374
Białogard,zachodniopomorskie,54.0145099,15.9691187
Września,wielkopolskie,52.3267947,17.5661771
Dąbrowa Górnicza,śląskie,50.3691342,19.289871
Pabianice,łódzkie,51.6662312,19.3592546
Kartuzy,pomorskie,54.3345396,18.1936548
Sejny,podlaskie,54.1101732,23.347142
Ustka,pomorskie,54.5737646,16.858806
Koło,wielkopolskie,52.1983889,18.6357596
Kędzierzyn-Koźle,opolskie,50.345463,18.2447945
Pszczyna,śląskie,49.9855033,18.9332758
Limanowa,małopolskie,49.7149917,20.4230742
Goleniów,zachodniopomorskie,53.5605973,14.8363069
Wisła,śląskie,49.6359457,18.9101918
Śrem,dolnośląskie,51.6516697,15.9256486
Śrem,wielkopolskie,52.0864682,17.0182515
Biłgoraj,lubelskie,50.5388148,22.712481
Płońsk,mazowieckie,52.6264153,20.3642792
Chrzanów,małopolskie,50.1292477,19.4022419
Wągrowiec,wielkopolskie,52.8122065,17.2019134
Darłowo,zachodniopomorskie,54.4285387,16.4049086
Wałcz,zachodniopomorskie,53.2728321,16.4768242
Hrubieszów,lubelskie,50.8067962,23.8863498
Szczytno,warmińsko-mazurskie,53.5637329,20.9968636
Garwolin,mazowieckie,51.8958047,21.6210647
Dęblin,lubelskie,51.5672317,21.856244
Żary,lubuskie,51.6244381,15.1487246
Lubliniec,śląskie,50.6432151,18.6860586
Olkusz,małopolskie,50.2854628,19.5622692
Hajnówka,podlaskie,52.7317355,23.5712479
Oława,dolnośląskie,50.95743,17.2906294
Mława,mazowieckie,53.1341914,20.3628844
Łuków,lubelskie,51.925064,22.3727304
Kostrzyn nad Odrą,lubuskie,52.6163313,14.6279436
Dzierżoniów,dolnośląskie,50.7291725,16.6567531
Ustroń,śląskie,49.7186487,18.8251074
Krotoszyn,wielkopolskie,51.6948067,17.4487474
Zawiercie,śląskie,50.5055878,19.4717069
Zabrzeż,małopolskie,49.5200542,20.4210975
Mrągowo,warmińsko-mazurskie,53.868574,21.3051586
Sławno,zachodniopomorskie,54.3611419,16.6754076
Trzebnica,dolnośląskie,51.3070224,17.0634877
Krynica-Zdrój,małopolskie,49.4158166,20.9463602
Kościan,wielkopolskie,52.0833694,16.6460888
Siemiatycze,podlaskie,52.4209252,22.8754372
Dębica,podkarpackie,50.0461163,21.4127615
Skoczów,śląskie,49.7994234,18.7896999
Brodnica,kujawsko-pomorskie,53.2580223,19.4054337
Jawor,dolnośląskie,51.0677021,16.1976136
Gryfice,zachodniopomorskie,53.9181933,15.2070548
Działdowo,warmińsko-mazurskie,53.2406366,20.1846864
Gryfino,zachodniopomorskie,53.2562474,14.4914554
Biała Podlaska,lubelskie,52.0297006,23.1497024
Przasnysz,mazowieckie,53.0182518,20.8845669
Jarocin,wielkopolskie,51.9619158,17.5022772
Złotów,wielkopolskie,53.3591986,17.0438159
Brzesko,małopolskie,49.977138,20.6066457
Czechowice-Dziedzice,śląskie,49.9040335,19.0064893
Rawicz,wielkopolskie,51.6169224,16.8741232
Łańcut,podkarpackie,50.0695949,22.2335056
Szamotuły,wielkopolskie,52.6101709,16.5773489
Trzebiatów,zachodniopomorskie,54.0556628,15.2686246
Piaseczno,mazowieckie,52.0735325,21.0299584
Morąg,warmińsko-mazurskie,53.9174936,19.9288702
Karpacz,dolnośląskie,50.7639982,15.7451981
Wodzisław Śląski,śląskie,50.0023178,18.4481107
Międzyrzecz,lubuskie,52.4482631,15.5914274
Zambrów,podlaskie,52.9758333,22.2372934
Słubice,lubuskie,52.3582606,14.5801982
Świdwin,zachodniopomorskie,53.7743624,15.7825159
Opatów,świętokrzyskie,50.8061056,21.426871
Gostyń,dolnośląskie,51.6482283,15.8936113
Gostyń,wielkopolskie,51.8814406,17.0127658
Bielsk Podlaski,podlaskie,52.7649149,23.1882106
Grójec,mazowieckie,51.8681178,20.8714145
Włodawa,lubelskie,51.5413693,23.5288601
Skarżysko-Kamienna,świętokrzyskie,51.1229657,20.8770091
Słupca,wielkopolskie,52.2904529,17.8717395
Choszczno,zachodniopomorskie,53.1688015,15.4291595
Myślibórz,zachodniopomorskie,52.9444659,14.8441424
Gołdap,warmińsko-mazurskie,54.313227,22.3075702
Kluczbork,opolskie,50.9746212,18.2085006
Jędrzejów,świętokrzyskie,50.6395306,20.297556
Kraśnik,lubelskie,50.9434932,22.208357
Chyby,wielkopolskie,52.4541349,16.7698534
Przeźmierowo,wielkopolskie,52.433567,16.7845042
Pamiątkowo,wielkopolskie,52.5518285,16.6728045
Baranowo,wielkopolskie,52.4441645,16.7858286
Piaskowo,wielkopolskie,52.5845938,16.6022827
Kąsinowo,wielkopolskie,52.5793765,16.6130776
Busko-Zdrój,świętokrzyskie,50.4702836,20.7174877
Mikołów,śląskie,50.1960033,18.8538516
Bychawa,lubelskie,51.0081177,22.531082
Bełżyce,lubelskie,51.1746097,22.2943397
Niedrzwica Duża,lubelskie,51.1044743,22.4033776
Żyrardów,mazowieckie,52.055532,20.4446435
Polanica-Zdrój,dolnośląskie,50.3988609,16.5062021
Tuchola,kujawsko-pomorskie,53.5778409,17.8786092
Frombork,warmińsko-mazurskie,54.3585269,19.6934693
Chojna,zachodniopomorskie,52.9562155,14.4314331
Wolin,zachodniopomorskie,53.91299,14.5197518
Końskie,świętokrzyskie,51.1845071,20.4044068
Węgorzewo,warmińsko-mazurskie,54.2078815,21.7430977
Jerzmanice-Zdrój,dolnośląskie,51.114539,15.8630649
Stary Węgliniec,dolnośląskie,51.2562383,15.131482
Myślinów,dolnośląskie,51.0314711,16.0787776
Wolsztyn,wielkopolskie,52.1120378,16.1119775
Grajewo,podlaskie,53.6399088,22.4578391
Świebodzin,lubuskie,52.2491622,15.5276948
Miechów,małopolskie,50.3588606,20.0284759
Kępno,wielkopolskie,51.2854709,17.9865145
Turek,wielkopolskie,52.0161165,18.5116232
Prudnik,opolskie,50.3059657,17.5787474
Tomaszów Mazowiecki,łódzkie,51.5194865,20.033759
Tarnowskie Góry,śląskie,50.4654128,18.8335884
Człuchów,pomorskie,53.6634472,17.3580747
Kozienice,mazowieckie,51.5860342,21.5322015
Pisz,warmińsko-mazurskie,53.6270729,21.8140477
Szczyrk,śląskie,49.6964911,19.0109469
Ostrowiec Świętokrzyski,świętokrzyskie,50.950209,21.4115092
Lubartów,lubelskie,51.4584224,22.6120935
Starachowice,świętokrzyskie,51.0384482,21.0820435
Legionowo,mazowieckie,52.4048356,20.9331465
Rudlice,łódzkie,51.3316907,18.6440082
Złotoryja,dolnośląskie,51.1224089,15.9194476
Opoczno,łódzkie,51.3774502,20.2645682
Olecko,warmińsko-mazurskie,54.0360644,22.5017915
Kolno,podlaskie,53.4016867,21.9360777
Głubczyce,opolskie,50.204546,17.8293454
Siemianowice Śląskie,śląskie,50.3128507,19.0177858
Gostynin,mazowieckie,52.4242453,19.4633384
Wronki,wielkopolskie,52.7089896,16.3857566
Wołów,dolnośląskie,51.338475,16.6372993
Strzelin,dolnośląskie,50.7777521,17.0753998
Krasnystaw,lubelskie,50.991848,23.165038
Żnin,kujawsko-pomorskie,52.8446295,17.7344598
Węgrów,mazowieckie,52.4007333,22.0464641
Władysławowo,pomorskie,54.7783622,18.4043576
Pleszew,wielkopolskie,51.893636,17.7867492
Sierpc,mazowieckie,52.8531769,19.661414
Pyrzyce,zachodniopomorskie,53.1429191,14.8845538
Mińsk Mazowiecki,mazowieckie,52.1795958,21.5694559
Pińczów,świętokrzyskie,50.5148942,20.5362429
Piekary Śląskie,śląskie,50.3757787,18.9378731
Nowy Targ,małopolskie,49.4892091,20.0263411
Chodzież,wielkopolskie,52.9949977,16.9199256
Staszów,świętokrzyskie,50.5619215,21.1894071
Lubaczów,podkarpackie,50.1571263,23.1179341
Chełmża,kujawsko-pomorskie,53.1923757,18.6125546
Szydłowiec,mazowieckie,51.2238962,20.8451671
Nidzica,warmińsko-mazurskie,53.3628357,20.4161112
Buczyna,dolnośląskie,51.542464,15.9037412
Luboń,wielkopolskie,52.3388638,16.8696911
Chojnów,dolnośląskie,51.2722138,15.9393855
Czarnków,wielkopolskie,52.9010724,16.5725842
Wołomin,mazowieckie,52.3427313,21.2432401
Wyszków,mazowieckie,52.592425,21.4476915
Łeba,pomorskie,54.76033,17.5326477
Przeworsk,podkarpackie,50.0544952,22.501379
Biecz,małopolskie,49.7322631,21.2583791
Międzychód,wielkopolskie,52.6007664,15.8876209
Międzyzdroje,zachodniopomorskie,53.925711,14.4462199
Miastko,pomorskie,54.0038945,16.973648
Łask,łódzkie,51.6016739,19.1496228
Bielawa,dolnośląskie,50.6753898,16.6071926
Terespol,lubelskie,52.0767188,23.6222705
Kudowa-Zdrój,dolnośląskie,50.4457779,16.2541442
Brzeziny,łódzkie,51.8006607,19.7446206
Ostrzeszów,wielkopolskie,51.4243661,17.9293129
Sztum,pomorskie,53.9219888,19.0410247
Strumień,śląskie,49.9186974,18.7552065
Poddębice,łódzkie,51.8946949,18.959856
Ziębice,dolnośląskie,50.5922538,17.0347498
Namysłów,opolskie,51.0760825,17.7165453
Myślenice,małopolskie,49.8277231,19.9364479
Ścinawa,dolnośląskie,51.4101593,16.4177904
Oborniki,wielkopolskie,52.6529353,16.8127443
Nowogard,zachodniopomorskie,53.6710519,15.1158292
Milicz,dolnośląskie,51.5214938,17.2696032
Lubań,dolnośląskie,51.1147104,15.2811574
Swarzędz,wielkopolskie,52.4095181,17.0702611
Międzylesie,dolnośląskie,50.1443031,16.6519545
Duszniki-Zdrój,dolnośląskie,50.3703402,16.3784942
Lądek-Zdrój,dolnośląskie,50.3481548,16.8826972
Bogatynia,dolnośląskie,50.9224046,14.9309605
Kłobuck,śląskie,50.907122,18.9356174
Strzegom,dolnośląskie,50.9599311,16.3292271
Polkowice,dolnośląskie,51.5014895,16.0668589
Białobrzegi,lubelskie,50.7646129,23.1475592
Białobrzegi,mazowieckie,51.6477719,20.9417917
Koronowo,kujawsko-pomorskie,53.3317512,17.9652334
Rumia,pomorskie,54.570081,18.3846238
Sulechów,lubuskie,52.0862027,15.6175363
Wschowa,lubuskie,51.8085042,16.3162383
Olsztynek,warmińsko-mazurskie,53.5871474,20.2896099
Mogilno,kujawsko-pomorskie,52.6588455,17.945445
Łobez,zachodniopomorskie,53.6360798,15.6238909
Krzeszowice,małopolskie,50.1439939,19.6306095
Police,zachodniopomorskie,53.5677163,14.5617391
Trzcianka,wielkopolskie,53.0426873,16.4631928
Reszel,warmińsko-mazurskie,54.050902,21.1475153
Czeladź,śląskie,50.3191418,19.0784707
Pelplin,pomorskie,53.9262107,18.7000755
Kowary,dolnośląskie,50.8086008,15.8490336
Bobolice,zachodniopomorskie,53.9581869,16.5926908
Pasłęk,warmińsko-mazurskie,54.0613215,19.6613799
Świebodzice,dolnośląskie,50.8724645,16.3228783
Siewierz,śląskie,50.4646984,19.2381499
Puck,pomorskie,54.7144128,18.4067821
Nisko,podkarpackie,50.5032472,22.1112187
Starogard Gdański,pomorskie,53.9655337,18.5268931
Drohiczyn,podlaskie,52.4065619,22.6650869
Kórnik,wielkopolskie,52.2406095,17.0939046
Kłodawa,wielkopolskie,52.2486861,18.916475
Andrychów,małopolskie,49.8537583,19.3431838
Lubawka,dolnośląskie,50.6985243,16.0043185
Świdnik,lubelskie,51.2164934,22.6909558
Nowa Ruda,dolnośląskie,50.5734952,16.511378
Dębno,zachodniopomorskie,52.7415834,14.6952609
Warka,mazowieckie,51.784706,21.1776505
Barlinek,zachodniopomorskie,52.9970028,15.2098379
Trzebinia,małopolskie,50.1795992,19.4369364
Olesno,opolskie,50.8757375,18.4140103
Knurów,śląskie,50.2071818,18.6637073
Czersk,pomorskie,53.7897957,17.9719792
Rogoźno,wielkopolskie,52.7440975,16.9948065
Trzemeszno,wielkopolskie,52.560371,17.8177202
Włoszczowa,świętokrzyskie,50.8574231,19.9823709
Lesko,podkarpackie,49.4684613,22.340204
Ostrów Mazowiecka,mazowieckie,52.8071068,21.8796379
Leżajsk,podkarpackie,50.2653957,22.4217605
Myszków,śląskie,50.5646661,19.3248615
Polanów,zachodniopomorskie,54.1199857,16.6702581
Gubin,lubuskie,51.9573261,14.7370688
Mońki,podlaskie,53.404228,22.8065332
Żmigród,dolnośląskie,51.4712016,16.908293
Zwoleń,mazowieckie,51.355573,21.5867568
Syców,dolnośląskie,51.3032576,17.7326297
Wrzeszczyn,dolnośląskie,50.942966,15.6468114
Trzcińsko,dolnośląskie,50.8751207,15.8860681
Pilchowice,dolnośląskie,50.9924855,15.6564054
Mosina,wielkopolskie,52.2469852,16.8478565
Środa Wielkopolska,wielkopolskie,52.2298473,17.2786084
Supraśl,podlaskie,53.2110717,23.3391031
Pyzdry,wielkopolskie,52.168424,17.671571
Przysucha,mazowieckie,51.35253,20.6255384
Grodzisk Wielkopolski,wielkopolskie,52.2264911,16.3732644
Szczawnica,małopolskie,49.4385293,20.4890856
Sławków,śląskie,50.291885,19.3414305
Szprotawa,lubuskie,51.5607871,15.5238853
Rypin,kujawsko-pomorskie,53.0629622,19.4193349
Rabka-Zdrój,małopolskie,49.6190425,19.9742368
Wyrzysk,wielkopolskie,53.1520066,17.2670131
Konstancin-Jeziorna,mazowieckie,52.0838644,21.1071924
Puszczykowo,wielkopolskie,52.2772972,16.8559431
Ślesin,wielkopolskie,52.3848148,18.3173955
Sieraków,wielkopolskie,52.6502696,16.0842702
Grodzisk Mazowiecki,mazowieckie,52.1049678,20.632917
Wieruszów,łódzkie,51.2964866,18.16124
Radziejów,kujawsko-pomorskie,52.6191061,18.5293652
Rydułtowy,śląskie,50.0664037,18.4245061
Połczyn-Zdrój,zachodniopomorskie,53.7615127,16.0964208
Pniewy,wielkopolskie,52.5109172,16.2560995
Boguszów-Gorce,dolnośląskie,50.7552521,16.1963634
Skawina,małopolskie,49.973099,19.8250704
Radzymin,mazowieckie,52.4260387,21.1651959
Brzozów,podkarpackie,49.697725,22.0294696
Bieruń,śląskie,50.0842685,19.1252963
Barczewo,warmińsko-mazurskie,53.8351839,20.691239
Biskupiec,warmińsko-mazurskie,53.8619088,20.9490984
Milanówek,mazowieckie,52.1237401,20.6693492
Sompolno,wielkopolskie,52.3935325,18.5000899
Parczew,lubelskie,51.6346323,22.8907842
Kamień Pomorski,zachodniopomorskie,53.9687109,14.7853948
Bolków,dolnośląskie,50.9206097,16.0943164
Świeradów-Zdrój,dolnośląskie,50.9169571,15.3085279
Niemcza,dolnośląskie,50.7176767,16.8420985
Żelechów,mazowieckie,51.7989208,21.9029514
Niebrzegów,lubelskie,51.5423159,21.9399152
Korzeniów,lubelskie,51.574051,22.040639
Żurawnica,lubelskie,50.6659509,22.9576689
Izbica,lubelskie,50.8909245,23.1331488
Tarnawatka,lubelskie,50.5267352,23.3440589
Zwierzyniec,lubelskie,50.6116028,22.9852474
Krasnobród,lubelskie,50.5476397,23.2123523
Hutki,lubelskie,50.5489609,23.1889772
Guciów,lubelskie,50.5902823,23.0722833
Szczebrzeszyn,lubelskie,50.7112042,23.0136608
Majdan Mały,lubelskie,50.5366669,23.3265092
Tarnawatka-Tartak,lubelskie,50.5162756,23.3895444
Wieprzów Tarnawacki,lubelskie,50.5042813,23.4221022
Dominikanówka,lubelskie,50.5461889,23.264054
Kruszwica,kujawsko-pomorskie,52.6708456,18.3293964
Czaplinek,zachodniopomorskie,53.5569906,16.2380878
Dąbrowa Tarnowska,małopolskie,50.1696645,20.9908238
Zbąszyń,wielkopolskie,52.2513149,15.9226796
Niemodlin,opolskie,50.6386903,17.605753
Kożuchów,lubuskie,51.7467289,15.5980353
Gniew,pomorskie,53.8424086,18.8121177
Niepołomice,małopolskie,50.0343677,20.2265485
Toszek,śląskie,50.4599514,18.5249462
Szczawno-Zdrój,dolnośląskie,50.7951667,16.2232712
Orzysz,warmińsko-mazurskie,53.8040788,21.9474507
Błonie,mazowieckie,52.1954007,20.6272241
Odolanów,wielkopolskie,51.5775538,17.6598688
Jelcz-Laskowice,dolnośląskie,51.0328578,17.330971
Góra,dolnośląskie,51.6703924,16.5514077
Krapkowice,opolskie,50.478235,17.9561253
Kęty,małopolskie,49.8796208,19.2121302
Wąbrzeźno,kujawsko-pomorskie,53.27835,18.9404947
Lubawa,warmińsko-mazurskie,53.5005027,19.7354486
Pobiedziska,wielkopolskie,52.4803694,17.2750745
Pyskowice,śląskie,50.3916267,18.6108815
Ząbkowice Śląskie,dolnośląskie,50.5873429,16.8254582
Zalewo,warmińsko-mazurskie,53.8389229,19.58253
Szczekociny,śląskie,50.6211221,19.8296619
Drezdenko,lubuskie,52.8445873,15.8331579
Szklarska Poręba,dolnośląskie,50.8142366,15.4545504
Proszowice,małopolskie,50.1887336,20.2902501
Zagórów,wielkopolskie,52.1644693,17.8899362
Ujście,wielkopolskie,53.0548619,16.7290886
Śmigiel,wielkopolskie,52.0103137,16.5184095
Skwierzyna,lubuskie,52.5911684,15.4968985
Brańsk,podlaskie,52.767255,22.8309338
Stalowa Wola,podkarpackie,50.5665754,22.0437212
Sobótka,dolnośląskie,50.8763765,16.7067181
Sulejów,łódzkie,51.3538083,19.8806121
Koniecpol,śląskie,50.7712333,19.6841006
Ciechanowiec,podlaskie,52.6764043,22.516208
Radzionków,śląskie,50.4015072,18.903302
Chęciny,świętokrzyskie,50.8111449,20.4777283
Sulejówek,mazowieckie,52.244349,21.2782436
Mszczonów,mazowieckie,51.976696,20.5287609
Dąbie,dolnośląskie,51.48731,16.4893406
Dąbie,wielkopolskie,52.0996376,18.8239075
Mieroszów,dolnośląskie,50.6703404,16.1908262
Golub-Dobrzyń,kujawsko-pomorskie,53.1122785,19.0572848
Dąbrowa Tomaszowska,lubelskie,50.471096,23.4197319
Pionki,mazowieckie,51.4718789,21.4523847
Kolbuszowa,podkarpackie,50.2358117,21.7590544
Kazimierz Dolny,lubelskie,51.3070199,21.9491742
Tomaszów Lubelski,lubelskie,50.4479229,23.4291953
Jastarnia,pomorskie,54.7146845,18.6402426
Ciechocinek,kujawsko-pomorskie,52.8839413,18.8032682
Stryków,łódzkie,51.9013863,19.613222
Łosice,mazowieckie,52.196069,22.7262494
Iłża,mazowieckie,51.1599708,21.2440185
Rawa Mazowiecka,łódzkie,51.7582859,20.250998
Jedwabne,podlaskie,53.2871187,22.3045072
Rymanów,podkarpackie,49.5757582,21.872532
Dziwnów,zachodniopomorskie,54.0201605,14.749579
Jedlina-Zdrój,dolnośląskie,50.724228,16.3375809
Margonin,wielkopolskie,52.9704335,17.0928812
Grybów,małopolskie,49.6149553,20.9488246
Bierutów,dolnośląskie,51.1288892,17.5481468
Lidzbark Warmiński,warmińsko-mazurskie,54.1305863,20.5649169
Radków,dolnośląskie,50.5017732,16.3876769
Pajęczno,łódzkie,51.1360964,19.0018766
Ozorków,łódzkie,51.9587654,19.2893063
Stęszew,wielkopolskie,52.2826601,16.7059366
Pieniężno,warmińsko-mazurskie,54.2358708,20.1268145
Przedecz,wielkopolskie,52.3301543,18.9081315
Łobżenica,wielkopolskie,53.2664728,17.2514875
Żuromin,mazowieckie,53.0609484,19.9148214
Nasielsk,mazowieckie,52.5937664,20.8104637
Nałęczów,lubelskie,51.2811024,22.2112463
Kleczew,wielkopolskie,52.3669342,18.1789588
Głowno,łódzkie,51.9624106,19.7116834
Jastrowie,wielkopolskie,53.4075965,16.8123808
Zakroczym,mazowieckie,52.4423655,20.6047062
Płoty,zachodniopomorskie,53.8054419,15.2679563
Koluszki,łódzkie,51.7456974,19.8219775
Złocieniec,zachodniopomorskie,53.524957,16.008446
Wyszogród,mazowieckie,52.3916957,20.1904022
Nowogród,podlaskie,53.2166562,21.8773252
Lipsko,mazowieckie,51.1628694,21.6502665
Korsze,warmińsko-mazurskie,54.1716963,21.1393307
Twardogóra,dolnośląskie,51.3670232,17.4551006
Piechowice,dolnośląskie,50.8277066,15.5765389
Opalenica,wielkopolskie,52.3131713,16.4133307
Ropczyce,podkarpackie,50.0490046,21.5998096
Pszów,śląskie,50.0449928,18.3962189
Obrzycko,wielkopolskie,52.7020001,16.5301048
Michałowo,podlaskie,53.0331344,23.6088254
Kock,lubelskie,51.6529576,22.4430966
Dobiegniew,lubuskie,52.9687007,15.7538196
